timestamp,open,high,low,close,volume,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower
2025-08-14,4192.867557957641,4254.99121939562,3941.6238081920415,3959.3243000399675,120319.94816275346,4134.826954836187,4134.826954836187,4141.432226841921,4140.511214149563,45.2281032373155,0.9210126923580901,8.431668918024965,-7.5106562256668745,4134.826954836187,4343.582921320877,3926.070988351496
2025-08-15,3959.3243000399675,3968.2865169330958,3725.922049738531,3766.067312957405,87628.12240325341,4110.242978710934,4110.242978710934,4078.5521777431923,4100.005556204796,39.74331598925678,-21.45337846160419,2.236693108122203,-23.690071569726392,4110.242978710934,4387.242215048856,3833.243742373011
2025-08-16,3766.067312957405,3905.982203333815,3761.3985127196397,3891.4118861489183,135317.52131675105,4096.566035425808,4096.566035425808,4047.625769039336,4078.184944760855,47.58072334446406,-30.559175721519296,-4.512452209927585,-26.04672351159171,4096.566035425808,4385.676914220855,3807.455156630761
2025-08-17,3891.4118861489183,4089.5100809804007,3879.9579861212237,4087.7660737551923,92133.26187512037,4096.048390621654,4096.048390621654,4054.1844252634264,4079.1575130245265,51.53216192117288,-24.973087761100032,-8.698848585957645,-16.274239175142387,4096.048390621654,4376.011339046145,3816.085442197164
2025-08-18,4087.7660737551923,4182.849853370632,4067.834166127076,4171.6127031016995,180789.03139534165,4100.246407981656,4100.246407981656,4073.1899688543353,4088.291922800929,48.10805826461825,-15.101953946593767,-10.002962485574319,-5.098991461019448,4100.246407981656,4374.176306694331,3826.3165092689815
2025-08-19,4171.6127031016995,4188.601577233305,4136.418903196029,4179.1570421443075,97182.37151969025,4104.3995992533755,4104.3995992533755,4090.204389800536,4097.052635114079,49.76287055729629,-6.848245313542975,-9.362793240046082,2.5145479265031074,4104.3995992533755,4373.062507504188,3835.736691002563
2025-08-20,4179.1570421443075,4222.735446629148,4116.982527205381,4208.163901068325,64858.876953868756,4109.587814344123,4109.587814344123,4109.017982641546,4107.531272023873,50.63162110069093,1.4867106176734524,-7.167583422443798,8.65429404011725,4109.587814344123,4375.17062570479,3844.005002983457
2025-08-21,4208.163901068325,4266.635589742363,4166.866656343052,4226.998701908339,92346.19723235609,4116.28916384146,4115.178808990038,4127.729317546746,4118.574514954932,56.955448890703266,9.154802591813677,-3.8727164355603265,13.027519027374003,4116.28916384146,4386.824170229733,3845.7541574531874
2025-08-22,4226.998701908339,4400.776581866367,4178.436447583634,4355.537391703682,82434.9391443734,4135.6377705733175,4126.104199113385,4163.688073610847,4140.083738040235,57.42063479576407,23.60433557061151,1.663544360083058,21.940791210528452,4135.6377705733175,4416.83020935772,3854.4453317889147
2025-08-23,4355.537391703682,4356.839808718616,4250.371822405628,4252.204894411047,112246.4225592827,4146.502007289065,4131.58683803937,4177.6044894934785,4150.09389091521,51.6173405413957,27.5105985782684,6.863651216628489,20.64694736163991,4146.502007289065,4428.09965446504,3864.9043601130898
2025-08-24,4252.204894411047,4264.134523253348,3830.3856294222232,3832.082380964789,92020.77937349681,4126.47802963252,4119.107485661263,4123.464816550728,4122.127145561916,39.524636792498754,1.3376709888116238,5.753211266664166,-4.415540277852542,4126.47802963252,4437.705163662552,3815.250895602488
2025-08-25,3832.082380964789,3907.0971917201305,3824.5801352357416,3889.7311458518084,95054.96267575186,4111.633883117708,4109.932432068885,4086.9450505867194,4101.969207127283,43.37178473341249,-15.024156540563581,1.5819792361520868,-16.606135776715668,4111.633883117708,4438.701180785585,3784.5665854498307
2025-08-26,3889.7311458518084,4083.234919349318,3865.189684601985,4060.249102323793,77958.1420193754,4105.248752331868,4108.021534770997,4082.783919379712,4098.395682108083,43.62632639365608,-15.61176272837065,-1.8671936421246182,-13.744569086246031,4105.248752331868,4431.026337934384,3779.4711667293514
2025-08-27,4060.249102323793,4073.83595891384,4041.9234017171707,4054.328715233263,84100.51707241088,4106.7384999595,4106.032911825155,4078.357534651856,4094.6643485651716,46.09488468531535,-16.306813913315636,-4.7621171920133625,-11.544696721302273,4106.7384999595,4431.231942030487,3782.2450578885127
2025-08-28,4054.328715233263,4072.6080888379834,4036.734392340548,4038.4506932453337,131461.65417669338,4101.802457595846,4103.61926116159,4072.1603739387183,4089.954429900483,52.542381364940844,-17.79405596176457,-7.37355620363961,-10.420499758124961,4101.802457595846,4427.348391149242,3776.2565240424506
2025-08-29,4038.4506932453337,4084.624469660772,4010.836080331684,4081.4815057633496,75571.69524067851,4095.7059401209726,4102.8558902857885,4073.605770958768,4089.2513455961894,61.217350958064756,-15.645574637421305,-9.03052392375161,-6.615050713669694,4095.7059401209726,4417.788262528601,3773.623617713344
2025-08-30,4081.4815057633496,4330.469678956298,4036.7445821428487,4293.502027303426,28944.80163140834,4098.857948010074,4109.21076151971,4107.662786975644,4106.05047876624,63.46948125742975,1.6123082094036363,-6.899319193453012,8.511627402856648,4098.857948010074,4427.656809884478,3770.0590861356704
2025-08-31,4293.502027303426,4340.386643891489,4001.336540542066,4033.6754589401557,235923.4757725044,4093.6885198407317,4106.774138855853,4096.21561102977,4100.1460653988215,48.26194718072721,-3.9304543690514038,-6.304957601362561,2.374503232311157,4093.6885198407317,4423.208386815226,3764.1686528662376
2025-09-01,4033.6754589401557,4180.881547447595,4024.7865903851844,4134.309825241531,98036.54023785105,4085.4461310031984,4107.634629055406,4102.104339569334,4102.912406677647,48.814168245256205,-0.8080671083125708,-5.204707795047953,4.396640686735382,4085.4461310031984,4401.289091725284,3769.6031702811124
2025-09-02,4134.309825241531,4424.438163825167,4083.3741927684614,4360.933479739655,147547.88620470016,4093.8494270922993,4115.310351803413,4142.08552559548,4123.661991297461,55.07206718324462,18.42353429801915,-0.47606224124726326,18.899596539266412,4093.8494270922993,4430.015518206336,3757.6833359782618
2025-09-03,4360.933479739655,4422.870579503138,4352.719955996109,4359.707158810845,262791.27489761607,4113.868570030843,4122.498493185984,4175.680473656618,4142.524646979088,54.29506427991844,33.15582667753006,6.253727951539117,26.90209872599094,4113.868570030843,4463.711932242514,3764.0252078191725
2025-09-04,4359.707158810845,4483.952572557017,4337.473058197458,4463.903667314534,48182.35797199494,4148.7603877487,4132.252926732514,4220.150972541175,4168.057396151397,56.40450697798398,52.09357638977781,15.425418118721426,36.668158271056384,4148.7603877487,4491.678015400269,3805.8427600971313
2025-09-05,4463.903667314534,4701.079961965426,4401.6274156668605,4656.056460481529,171300.4090390376,4186.992616465331,4146.80302489221,4287.377685681725,4206.620471239428,57.85411351499775,80.75721444229657,28.496019035941554,52.261195406355014,4186.992616465331,4576.446041777223,3797.539191153438
2025-09-06,4656.056460481529,4658.880726220087,4426.250368133922,4468.154593236943,81641.44823129938,4206.012042439417,4155.48820241504,4315.24716161438,4227.185868513657,55.40495531283823,88.06129310072356,40.41216745789882,47.64912564282474,4206.012042439417,4611.869870523218,3800.1542143556167
2025-09-07,4468.154593236943,4495.563853598959,4411.464571305732,4463.277061545392,71578.0186681491,4220.5952603616015,4163.587909234259,4338.060919814545,4245.66632988742,69.94351345585629,92.3945899271248,50.81081166565013,41.58377826147467,4220.5952603616015,4641.91431924308,3799.276201480123
2025-09-08,4463.277061545392,4575.931535480286,4426.661281621657,4535.297348375128,137246.96055743282,4238.402275673143,4173.118920494282,4368.4499887375705,4268.242834383447,70.21402321950536,100.2071543541233,60.691721951166684,39.51543240295662,4238.402275673143,4681.8694267558285,3794.9351245904572
2025-09-09,4535.297348375128,4626.069901106602,4525.13326459895,4600.343929859143,21131.93430536616,4258.011277112684,4183.799545728403,4404.170740073188,4294.0299191067,68.10750575591155,110.14082096648872,70.58285651152786,39.55796445496085,4258.011277112684,4729.6371178653,3786.385436360068
2025-09-10,4600.343929859143,4732.911820013595,4569.058965591431,4686.671571959055,63341.836956403946,4280.9949206152205,4196.064717099883,4447.67853718496,4324.409292377942,70.11571288916736,123.26924480701837,81.1212548053494,42.14799000166897,4280.9949206152205,4789.6091050927125,3772.380736137729
2025-09-11,4686.671571959055,4758.924949354244,4633.040293604317,4746.726711879194,78628.11322941302,4300.554386623996,4209.17571697558,4493.7272619479145,4356.977332793759,71.915286390595,136.74992915415532,92.24793622848324,44.501992925672084,4300.554386623996,4849.71027730534,3751.3984959426516
2025-09-12,4746.726711879194,4983.082502665194,4740.466953881867,4964.134417711815,69609.85935537578,4336.150862789034,4226.73289606247,4566.152574484394,4403.657670373657,74.65073702465988,162.49490411073657,106.2982860221907,56.196618088545875,4336.150862789034,4959.406578702021,3712.8951468760474
2025-09-13,4964.134417711815,5008.223249918424,4510.246145079508,4513.93667976092,319259.71088201227,4370.24357772884,4233.260254782889,4558.114196472312,4412.112549184632,55.43345397778514,146.0016472876796,114.23939063014797,31.762256657531623,4370.24357772884,4950.516292805198,3789.970862652482
2025-09-14,4513.93667976092,4534.119898254495,4293.24384359844,4302.436021570278,272583.18292096775,4390.878821514763,4234.797494044831,4518.757701379893,4403.725617155888,56.786304363436194,115.0320842240044,114.39793625455515,0.6341479694492449,4390.878821514763,4926.866334155367,3854.8913088741588
2025-09-15,4302.436021570278,4331.07992751029,3921.591297998872,3933.9022212503132,73173.08219596457,4384.56147746109,4228.256292462342,4428.738534828833,4367.884222170187,45.542670782020714,60.85431265864554,103.6888383777747,-42.83452571912916,4384.56147746109,4939.596960511878,3829.5259944103027
2025-09-16,3933.9022212503132,4108.3956013701245,3930.6378804425876,4078.8424443225613,337070.2962739184,4385.787163915555,4225.077274416814,4374.887410816077,4345.882792339905,43.489359882458444,29.004618476172254,88.75157800740736,-59.746959531235106,4385.787163915555,4937.852424015652,3833.721903815457
2025-09-17,4078.8424443225613,4298.91893989859,4048.498513781938,4275.678885959394,43410.67621848252,4397.648573551259,4226.131474657285,4359.619533401077,4340.549878307416,48.221243572235345,19.069655093660913,74.81488262596545,-55.74522753230454,4397.648573551259,4928.061241582978,3867.2359055195398
2025-09-18,4275.678885959394,4345.951565036417,4006.8871960409547,4110.128002612146,85568.309637081,4399.080898393698,4223.764056860446,4321.225523509279,4323.079297431196,42.70068772676465,-1.853773921917309,59.4808777486004,-61.33465167051771,4399.080898393698,4926.042202338247,3872.1195944491483
2025-09-19,4110.128002612146,4336.440235117118,4105.074360133601,4330.528178854502,102912.49735365761,4400.932205971251,4225.899339300327,4322.657038746026,4323.643087114204,43.36089241690451,-0.9860483681777623,47.387319920219696,-48.37336828839746,4400.932205971251,4926.590300944451,3875.2741109980516
2025-09-20,4330.528178854502,4453.105079752967,4300.794776108383,4416.803341559327,170010.27375785925,4420.08860010221,4232.375971892281,4337.143975297357,4330.682824338214,48.90740621570422,6.461150959143197,39.20199266808892,-32.74084170894572,4420.08860010221,4916.504826529088,3923.6723736753315
2025-09-21,4416.803341559327,4768.509128549304,4397.600145944546,4745.922034923547,105866.84718068695,4450.669210586311,4247.923107449422,4400.043524817092,4362.014003196157,55.284642074240175,38.02952162093425,38.96749631667797,-0.9379746957437263,4450.669210586311,4948.312609897299,3953.0258112753236
2025-09-22,4745.922034923547,4754.210789614768,4469.511626427792,4477.94508552444,106181.0605585767,4456.51979087555,4256.783605957989,4412.030092333065,4370.749340541732,49.00089007094497,41.28075179133339,39.430150792460424,1.850600998872963,4456.51979087555,4952.469578728305,3960.5700030227945
2025-09-23,4477.94508552444,4608.687756717087,4399.128188156716,4581.800409365239,81982.39390919059,4467.624453403269,4263.768375463379,4438.151759575086,4386.631656566355,49.681270710616616,51.520103008730985,41.84815537138515,9.671947637345838,4467.624453403269,4964.392044808035,3970.8568619985035
2025-09-24,4581.800409365239,4595.91728880377,4465.525273464698,4488.0696879242405,63387.27259906274,4468.832754433755,4269.797487698903,4445.832226277693,4394.256223919959,46.59506117001132,51.57600235773407,43.79373386774663,7.7822684899874375,4468.832754433755,4965.679792829156,3971.985716038355
2025-09-25,4488.0696879242405,4755.401257055929,4458.770873494179,4631.075601943504,41597.79519553317,4467.583711506854,4278.659965376961,4474.333673356493,4412.03730652942,48.07205117732098,62.29636682707314,47.49427430497745,14.802092522095691,4467.583711506854,4962.57110660803,3972.5963164056784
2025-09-26,4631.075601943504,4642.269076924324,4569.6415663942025,4604.698241152457,56347.591636455676,4474.41089390263,4290.263254946398,4494.3912292639325,4426.488267404369,43.600466997258216,67.90296185956322,51.57602403320566,16.326937826357558,4474.41089390263,4973.183563597196,3975.6382242080645
2025-09-27,4604.698241152457,4663.9048090492515,4452.467321238553,4466.835317209258,186074.93092647265,4474.588806685823,4296.856530480214,4490.151595521195,4429.511766034728,49.05644994683296,60.639829486467534,53.38878946456887,7.25104002189866,4474.588806685823,4973.347292748497,3975.83032062315
2025-09-28,4466.835317209258,4564.582257703043,4445.5467432646155,4494.88898169194,94681.69930236394,4472.568388351664,4302.6860730088365,4490.880462371248,4434.406732078851,54.16111226513521,56.473730292396795,54.00577881205124,2.4679514803455547,4472.568388351664,4970.6182819649775,3974.518494738351
2025-09-29,4494.88898169194,4693.693755009516,4474.23937853685,4654.614030471166,103430.59902151355,4475.281893382265,4311.169116227833,4516.071359465903,4450.88108209078,67.1295469657458,65.1902773751226,56.242681952709596,8.94759542241301,4475.281893382265,4976.841948688707,3973.7218380758227
2025-09-30,4654.614030471166,4714.476427398048,4312.525879872529,4313.141228343026,170084.92918420254,4456.605376201463,4314.690660348153,4484.850167478879,4440.583969981571,55.09291581677181,44.266197497307985,53.84738212500023,-9.581184627692245,4456.605376201463,4952.811949546354,3960.398802856571
2025-10-01,4313.141228343026,4319.28337657238,4105.342098352714,4106.473063566843,135438.04867492066,4424.592693785846,4310.8369695796455,4426.636456564153,4415.623676312232,46.337653299635434,11.012780251920958,45.28045334796508,-34.26767309604412,4424.592693785846,4924.587554079913,3924.597833491778
2025-10-02,4106.473063566843,4242.074190337076,4104.266706782897,4234.032667753384,92925.76161494943,4388.087606287923,4311.660271775561,4397.004308149699,4402.066203000295,52.72667617899109,-5.061894850596218,35.21197580814559,-40.27387065874181,4388.087606287923,4824.829372678464,3951.3458398973826
2025-10-03,4234.032667753384,4317.342942211719,4123.884699491583,4158.009990851865,63518.973484226284,4370.291271842472,4315.6339855917995,4360.235115574736,4383.855774696095,45.94590915724536,-23.620659121359495,23.445441436271242,-47.06610055763073,4370.291271842472,4814.385747177337,3926.1967965076074
2025-10-04,4158.009990851865,4346.735050162857,4146.797136098689,4338.93002177449,147327.5092880692,4372.115971852682,4327.091239768141,4356.957345771718,4380.505422287207,48.247950952212676,-23.5480765154889,14.046733126187357,-37.59480964167626,4372.115971852682,4815.33556617842,3928.8963775269453
2025-10-05,4338.93002177449,4410.59030665624,4127.811381292447,4177.797334578748,73563.36811161177,4384.310727519104,4332.818948736737,4329.3938183908,4365.395975292937,36.17273434697016,-36.00215690213645,4.03695109924771,-40.03910800138416,4384.310727519104,4788.463210997286,3980.1582440409215
2025-10-06,4177.797334578748,4447.369715562183,4170.0951910678905,4424.301115679489,163507.52058185512,4401.58366108695,4339.549649575223,4343.995142190176,4369.784608374567,48.68059877180464,-25.78946618439113,-1.9283342746488596,-23.86113190974227,4401.58366108695,4779.439834353114,4023.7274878207863
2025-10-07,4424.301115679489,4458.392492135048,4380.683122223086,4415.8303486083105,157694.05358966993,4408.591234219396,4344.434002485355,4355.046841228465,4373.213700267563,45.71691524819464,-18.16685903909729,-5.1760400625564635,-12.990818976540826,4408.591234219396,4781.785539625035,4035.396928813757
2025-10-08,4415.8303486083105,4462.330444374149,4246.237305261744,4291.391172697663,50084.961710285774,4417.654392723673,4346.678685096423,4345.253564864538,4367.122680310459,45.0036313365645,-21.869115445921125,-8.514655825942826,-13.354459619978298,4417.654392723673,4768.462238611139,4066.846546836206
2025-10-09,4291.391172697663,4317.619234067622,4162.318592420189,4301.680296111368,104069.8061232144,4416.211998586516,4348.549012997284,4338.5499291110455,4362.252819451449,41.027085302118095,-23.702890340403428,-11.552303228681211,-12.150587111722217,4416.211998586516,4768.761089284504,4063.6629078885276
2025-10-10,4301.680296111368,4319.989074189957,4184.825855435697,4213.571608277892,68153.46129085984,4406.050411922443,4348.2804711246745,4319.3223593594585,4351.192549693315,39.692161455128876,-31.870190333856954,-15.615881184647245,-16.25430914920971,4406.050411922443,4770.0571245988895,4042.043699245997
2025-10-11,4213.571608277892,4319.918276302702,4207.527779396804,4303.775928080865,157623.87770909406,4383.943106580309,4347.245241852218,4316.930586409907,4347.6663782800515,45.591966186537576,-30.735791870144567,-18.639863640209228,-12.095928229935339,4383.943106580309,4713.073349104142,4054.812864056476
2025-10-12,4303.775928080865,4321.0987359833025,4045.000260956121,4098.122738145721,126970.30993805613,4364.951989211373,4344.163598726912,4283.267670325666,4329.1142954405905,40.21378986932167,-45.84662511492479,-24.0812163935854,-21.76540872133939,4364.951989211373,4714.446530625351,4015.457447797395
2025-10-13,4098.122738145721,4142.943584361177,4059.7939877086155,4122.385766432822,78509.61920736384,4341.981257064753,4349.969666436273,4258.5165023004065,4313.749409041987,35.932600249728026,-55.23290674158034,-30.311554883108368,-24.92135185847197,4341.981257064753,4691.85570316885,3992.106810960656
2025-10-14,4122.385766432822,4122.750094237964,3869.5957990367674,3871.2762927955973,145988.07171739207,4311.141587308321,4349.600569375148,4198.940869793996,4280.871263744225,37.73513662164724,-81.93039395022879,-40.63532325318893,-41.29507069703986,4311.141587308321,4711.840250124316,3910.442924492325
2025-10-15,3871.2762927955973,3983.438850999512,3792.2192253988273,3976.0409841605037,64711.429555111186,4278.38985641917,4347.916407011882,4164.648474658373,4258.22596416049,46.1625010466784,-93.5774895021168,-51.22375695971628,-42.35373254240052,4278.38985641917,4676.051008208569,3880.7287046297715
2025-10-16,3976.0409841605037,3978.1354683457394,3719.2919121953046,3799.6845349108326,204711.09348725167,4238.139171107089,4342.823523405434,4108.500030711095,4224.169029748445,37.57754629761258,-115.66899903734975,-64.1128058200277,-51.55619321732205,4238.139171107089,4659.019859246926,3817.2584829672523
2025-10-17,3799.6845349108326,3941.470213655136,3771.6287788615296,3938.6292186431388,63308.532215742125,4211.728866178783,4340.82709391339,4082.3660023105617,4202.965529813568,43.94363939756217,-120.5995275030059,-75.41015046850897,-45.18937703449693,4211.728866178783,4638.435182066543,3785.0225502910234
2025-10-18,3938.6292186431388,4030.0061682948963,3909.529551770474,3993.348367555293,127745.06924710011,4186.65183547195,4339.064431149229,4068.6709561656976,4187.402719380935,39.745103243658605,-118.7317632152376,-84.07447320921136,-34.657290006026244,4186.65183547195,4602.09201341086,3771.21165753304
2025-10-19,3993.348367555293,4001.102968164597,3904.6844258201213,3973.6952968846003,91698.50993851677,4152.605898792623,4332.668296540852,4054.059293333506,4171.5389269906955,43.388249546809625,-117.47963365718942,-90.7555054168506,-26.72412824033883,4152.605898792623,4514.75865143169,3790.4531461535557
2025-10-20,3973.6952968846003,4141.686564392425,3915.586117554827,4064.1685352742315,89820.78880968441,4140.157264139183,4333.278158067534,4055.6145633907267,4163.569930304949,37.02177276813501,-107.95536691422194,-94.1954777649481,-13.759889149273846,4140.157264139183,4496.139118288426,3784.1754099899395
2025-10-21,4064.1685352742315,4069.208010658785,3997.985711826139,4002.1106055643613,153034.0354729812,4134.939141239059,4330.6341736739905,4047.3831760098315,4151.588214703445,35.645060827407804,-104.20503869361391,-96.19738997331852,-8.007648720295393,4134.939141239059,4496.02298067695,3773.855301801167
2025-10-22,4002.1106055643613,4072.5743155949917,3880.057830019121,3913.451452277792,43116.00836304468,4118.910080465279,4321.684533124753,4026.778275835263,4133.918734300119,36.552639882050215,-107.14045846485578,-98.38600369142475,-8.754454773431036,4118.910080465279,4489.801173664463,3748.0189872660944
2025-10-23,3913.451452277792,3979.563853539718,3901.5846541963683,3936.0916707688184,61945.816472907325,4107.814164461126,4313.212223363913,4012.8264792105715,4119.242019997456,37.105433583416726,-106.41554078688432,-99.99191112213863,-6.42362966474569,4107.814164461126,4486.966222615021,3728.662106307231
2025-10-24,3936.0916707688184,3988.215080782892,3934.205465836249,3959.7224240582163,157766.19443474172,4088.8537845753135,4303.128598498786,4004.656619007482,4107.408689358878,40.619921722424806,-102.75207035139647,-100.54394297118624,-2.208127380210229,4088.8537845753135,4457.112574923586,3720.594994227041
2025-10-25,3959.7224240582163,4004.952994433198,3954.6121578343254,3989.572626942733,130679.00129463268,4079.442549193512,4289.79892182801,4002.336003506322,4098.668421850045,37.84772118924585,-96.33241834372302,-99.70163804179231,3.369219698069287,4079.442549193512,4447.7511770193705,3711.133921367654
2025-10-26,3989.572626942733,4221.140902863205,3970.0972021027255,4209.7610240534095,128263.48895243932,4068.7155446122088,4284.63105044434,4034.2475606900384,4106.907689922412,54.269769542658125,-72.66012923237349,-94.29333625986891,21.633207027495416,4068.7155446122088,4405.916879687105,3731.5142095373117
2025-10-27,4209.7610240534095,4214.109528416386,4082.2061889520055,4085.0921692629286,114574.02002615624,4052.1786356449397,4277.06735259869,4042.069811390341,4105.289873438537,48.67538657878961,-63.22006204819627,-88.07868139911243,24.858619350916157,4052.1786356449397,4347.54910286597,3756.80816842391
2025-10-28,4085.0921692629286,4284.0362263960105,4075.8628859867654,4231.373912691649,178044.932086567,4049.177772644639,4270.98888388502,4071.1935294508944,4114.6393418795315,63.81920287633869,-43.445812428637055,-79.15210758384868,35.70629515521162,4049.177772644639,4335.392944614764,3762.962600674514
2025-10-29,4231.373912691649,4252.230603274453,4226.439167044288,4243.100428829228,151451.68204375752,4046.248779280531,4263.844013864423,4097.640752552908,4124.1643261127765,61.0368791661404,-26.523573559868055,-68.62640075908384,42.10282719921578,4046.248779280531,4322.61342563902,3769.884132922042
2025-10-30,4243.100428829228,4270.433196714977,4141.365499519087,4154.047998006377,108213.85829689508,4043.272598766956,4253.191542385369,4106.318792484238,4126.379944853139,65.78391242943212,-20.061152368901276,-58.91335106630573,38.852198697404454,4043.272598766956,4313.258689554996,3773.2865079789167
2025-10-31,4154.047998006377,4212.084074917235,4028.239092888386,4044.928428261826,164371.2533647004,4030.3302237760045,4239.155576713022,4096.8741190677265,4120.341418223157,54.86396744776052,-23.467299155430737,-51.824140675523246,28.35684152009251,4030.3302237760045,4270.956590432888,3789.7038571191206
